id	node-kind	note	unit-type	class	chapter	status	source
EFF.GENIND.80	eff-unit	GENIND	convention	math	H	OPEN	EFF-GENIND.md:3380
EFF.GENIND.81	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3402
EFF.GENIND.82	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3433
EFF.GENIND.83	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3468
EFF.GENIND.84	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3506
EFF.GENIND.85	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3534
EFF.GENIND.86	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3591
EFF.GENIND.87	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3625
EFF.GENIND.88	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3644
EFF.GENIND.89	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3666
EFF.GENIND.90	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3685
EFF.GENIND.91	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3717
EFF.GENIND.92	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3756
EFF.GENIND.93	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3833
EFF.GENIND.94	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:3849
EFF.GENIND.95	eff-unit	GENIND	instrument-record	record	H	OPEN	EFF-GENIND.md:3874
EFF.GENIND.96	eff-unit	GENIND	instrument-record	record	H	OPEN	EFF-GENIND.md:3896
EFF.GENIND.97	eff-unit	GENIND	instrument-record	record	H	OPEN	EFF-GENIND.md:3926
EFF.GENIND.98	eff-unit	GENIND	run-record	record	H	OPEN	EFF-GENIND.md:3958
EFF.GENIND.99	eff-unit	GENIND	preregistration	record	H	OPEN	EFF-GENIND.md:3985
EFF.GENIND.100	eff-unit	GENIND	preregistration	record	H	OPEN	EFF-GENIND.md:4040
EFF.GENIND.101	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4067
EFF.GENIND.102	eff-unit	GENIND	run-record	record	H	OPEN	EFF-GENIND.md:4088
EFF.GENIND.103	eff-unit	GENIND	run-record	record	H	OPEN	EFF-GENIND.md:4112
EFF.GENIND.104	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:4178
EFF.GENIND.105	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4213
EFF.GENIND.106	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4238
EFF.GENIND.107	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4271
EFF.GENIND.108	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4305
EFF.GENIND.109	eff-unit	GENIND	run-record	record	H	OPEN	EFF-GENIND.md:4332
EFF.GENIND.110	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4361
EFF.GENIND.111	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4389
EFF.GENIND.112	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4431
EFF.GENIND.113	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4473
EFF.GENIND.114	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4494
EFF.GENIND.115	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4516
EFF.GENIND.116	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4539
EFF.GENIND.117	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4559
EFF.GENIND.118	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4593
EFF.GENIND.119	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4654
EFF.GENIND.120	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4699
EFF.GENIND.121	eff-unit	GENIND	table	math	H	OPEN	EFF-GENIND.md:4735
EFF.GENIND.122	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4785
EFF.GENIND.123	eff-unit	GENIND	table	math	H	OPEN	EFF-GENIND.md:4810
EFF.GENIND.124	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4850
EFF.GENIND.125	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4892
EFF.GENIND.126	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4910
EFF.GENIND.127	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4948
EFF.GENIND.128	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:4983
EFF.GENIND.129	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5019
EFF.GENIND.130	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5074
EFF.GENIND.131	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5092
EFF.GENIND.132	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5121
EFF.GENIND.133	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5155
EFF.GENIND.134	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5199
EFF.GENIND.135	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5228
EFF.GENIND.136	eff-unit	GENIND	table	math	H	OPEN	EFF-GENIND.md:5279
EFF.GENIND.137	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5319
EFF.GENIND.138	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5344
EFF.GENIND.139	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5393
EFF.GENIND.140	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5432
EFF.GENIND.141	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5456
EFF.GENIND.142	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5479
EFF.GENIND.143	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5521
EFF.GENIND.144	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5565
EFF.GENIND.145	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5596
EFF.GENIND.146	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5624
EFF.GENIND.147	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5666
EFF.GENIND.148	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:5702
EFF.GENIND.149	eff-unit	GENIND	supplier-finding	record	H	OPEN	EFF-GENIND.md:5749
EFF.GENIND.150	eff-unit	GENIND	lemma	math	H	OPEN	EFF-GENIND.md:5791
EFF.GENIND.151	eff-unit	GENIND	hypothesis	math	H	OPEN	EFF-GENIND.md:5850
EFF.GENIND.152	eff-unit	GENIND	lemma	math	H	OPEN	EFF-GENIND.md:5909
EFF.GENIND.153	eff-unit	GENIND	theorem	math	H	OPEN	EFF-GENIND.md:5985
EFF.GENIND.154	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:6036
EFF.GENIND.155	eff-unit	GENIND	supplier-finding	record	H	OPEN	EFF-GENIND.md:6082
EFF.GENIND.156	eff-unit	GENIND	lemma	math	H	OPEN	EFF-GENIND.md:6116
EFF.GENIND.157	eff-unit	GENIND	lemma	math	H	OPEN	EFF-GENIND.md:6151
EFF.GENIND.158	eff-unit	GENIND	run-record	record	H	OPEN	EFF-GENIND.md:6204
EFF.GENIND.159	eff-unit	GENIND	supplier-finding	record	H	OPEN	EFF-GENIND.md:6233
EFF.GENIND.160	eff-unit	GENIND	convention	math	H	OPEN	EFF-GENIND.md:6259
EFF.GENIND.161	eff-unit	GENIND	run-record	record	H	OPEN	EFF-GENIND.md:6304
EFF.GENIND.162	eff-unit	GENIND	supplier-finding	record	H	OPEN	EFF-GENIND.md:6325
EFF.GENIND.163	eff-unit	GENIND	lemma	math	H	OPEN	EFF-GENIND.md:6349
EFF.GENIND.164	eff-unit	GENIND	run-record	record	H	OPEN	EFF-GENIND.md:6379
EFF.GENIND.165	eff-unit	GENIND	supplier-finding	record	H	OPEN	EFF-GENIND.md:6404
EFF.GENIND.166	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:6428
EFF.GENIND.167	eff-unit	GENIND	run-record	record	H	OPEN	EFF-GENIND.md:6470
EFF.GENIND.168	eff-unit	GENIND	supplier-finding	record	H	OPEN	EFF-GENIND.md:6489
EFF.GENIND.169	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:6513
EFF.GENIND.170	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:6544
EFF.GENIND.171	eff-unit	GENIND	run-record	record	H	OPEN	EFF-GENIND.md:6574
EFF.GENIND.172	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:6596
EFF.GENIND.173	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:6637
EFF.GENIND.174	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:6667
EFF.GENIND.175	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:6698
EFF.GENIND.176	eff-unit	GENIND	hypothesis	math	H	OPEN	EFF-GENIND.md:6736
EFF.GENIND.177	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:6770
EFF.GENIND.178	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:6791
EFF.GENIND.179	eff-unit	GENIND	supplier-finding	record	H	OPEN	EFF-GENIND.md:6827
EFF.GENIND.180	eff-unit	GENIND	lemma	math	H	OPEN	EFF-GENIND.md:6854
EFF.GENIND.181	eff-unit	GENIND	instance-record	math	H	OPEN	EFF-GENIND.md:6934
EFF.GENIND.182	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:6966
EFF.GENIND.183	eff-unit	GENIND	preregistration	record	H	OPEN	EFF-GENIND.md:7000
EFF.GENIND.184	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:7037
EFF.GENIND.185	eff-unit	GENIND	run-record	record	H	OPEN	EFF-GENIND.md:7061
EFF.GENIND.186	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:7134
EFF.GENIND.187	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:7160
EFF.GENIND.188	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:7183
EFF.GENIND.189	eff-unit	GENIND	lemma	math	H	OPEN	EFF-GENIND.md:7213
EFF.GENIND.190	eff-unit	GENIND	instance-record	math	H	OPEN	EFF-GENIND.md:7355
EFF.GENIND.191	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:7392
EFF.GENIND.192	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:7419
EFF.GENIND.193	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:7440
EFF.GENIND.194	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:7461
EFF.GENIND.195	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:7482
EFF.GENIND.196	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:7524
EFF.GENIND.197	eff-unit	GENIND	hypothesis	math	H	OPEN	EFF-GENIND.md:7547
EFF.GENIND.198	eff-unit	GENIND	lemma	math	H	OPEN	EFF-GENIND.md:7611
EFF.GENIND.199	eff-unit	GENIND	fence	record	H	OPEN	EFF-GENIND.md:7677
EFF.GENIND.200	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:7698
EFF.GENIND.201	eff-unit	GENIND	lemma	math	H	OPEN	EFF-GENIND.md:7726
EFF.GENIND.202	eff-unit	GENIND	lemma	math	H	OPEN	EFF-GENIND.md:7756
EFF.GENIND.203	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:7811
EFF.GENIND.204	eff-unit	GENIND	lemma	math	H	OPEN	EFF-GENIND.md:7839
EFF.GENIND.205	eff-unit	GENIND	scope-record	record	H	OPEN	EFF-GENIND.md:7897
EFF.GENIND.206	eff-unit	GENIND	changes-record	record	H	OPEN	EFF-GENIND.md:7925
EFF.GRTJB.01	eff-unit	GRTJB	scope record	record	F	OPEN	EFF-GRTJB.md:282
EFF.GRTJB.02	eff-unit	GRTJB	scope record	record	F	OPEN	EFF-GRTJB.md:302
EFF.GRTJB.03	eff-unit	GRTJB	?	record	F	OPEN	EFF-GRTJB.md:327
EFF.GRTJB.11	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:383
EFF.GRTJB.12	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:415
EFF.GRTJB.13	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:439
EFF.GRTJB.14	eff-unit	GRTJB	hypothesis	math	F	OPEN	EFF-GRTJB.md:482
EFF.GRTJB.15	eff-unit	GRTJB	hypothesis	math	F	OPEN	EFF-GRTJB.md:545
EFF.GRTJB.16	eff-unit	GRTJB	hypothesis	math	F	OPEN	EFF-GRTJB.md:585
EFF.GRTJB.17	eff-unit	GRTJB	hypothesis	math	F	OPEN	EFF-GRTJB.md:623
EFF.GRTJB.18	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:648
EFF.GRTJB.19	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:689
EFF.GRTJB.20	eff-unit	GRTJB	TABLE	record	F	OPEN	EFF-GRTJB.md:709
EFF.GRTJB.21	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:773
EFF.GRTJB.22	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:802
EFF.GRTJB.23	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:826
EFF.GRTJB.24	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:873
EFF.GRTJB.25	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:912
EFF.GRTJB.26	eff-unit	GRTJB	scope record	record	F	OPEN	EFF-GRTJB.md:933
EFF.GRTJB.27	eff-unit	GRTJB	scope record	record	F	OPEN	EFF-GRTJB.md:980
EFF.GRTJB.28	eff-unit	GRTJB	scope record	record	F	OPEN	EFF-GRTJB.md:1006
EFF.GRTJB.29	eff-unit	GRTJB	scope record	record	F	OPEN	EFF-GRTJB.md:1027
EFF.GRTJB.30	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:1057
EFF.GRTJB.31	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:1082
EFF.GRTJB.32	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:1127
EFF.GRTJB.33	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:1162
EFF.GRTJB.34	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:1194
EFF.GRTJB.35	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:1218
EFF.GRTJB.36	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:1240
EFF.GRTJB.37	eff-unit	GRTJB	fence	record	F	OPEN	EFF-GRTJB.md:1264
EFF.GRTJB.38	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:1282
EFF.GRTJB.39	eff-unit	GRTJB	fence	record	F	OPEN	EFF-GRTJB.md:1305
EFF.GRTJB.40	eff-unit	GRTJB	fence	record	F	OPEN	EFF-GRTJB.md:1343
EFF.GRTJB.41	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:1386
EFF.GRTJB.42	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:1408
EFF.GRTJB.43	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:1445
EFF.GRTJB.44	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:1476
EFF.GRTJB.45	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:1522
EFF.GRTJB.46	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:1546
EFF.GRTJB.47	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:1567
EFF.GRTJB.48	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:1596
EFF.GRTJB.49	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:1626
EFF.GRTJB.50	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:1695
EFF.GRTJB.51	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:1734
EFF.GRTJB.52	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:1764
EFF.GRTJB.53	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:1799
EFF.GRTJB.54	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:1825
EFF.GRTJB.55	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:1850
EFF.GRTJB.56	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:1891
EFF.GRTJB.57	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:1918
EFF.GRTJB.58	eff-unit	GRTJB	?	record	F	OPEN	EFF-GRTJB.md:1953
EFF.GRTJB.66	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:1978
EFF.GRTJB.67	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:2006
EFF.GRTJB.68	eff-unit	GRTJB	?	record	F	OPEN	EFF-GRTJB.md:2053
EFF.GRTJB.72	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:2064
EFF.GRTJB.73	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:2096
EFF.GRTJB.74	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:2143
EFF.GRTJB.75	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:2177
EFF.GRTJB.76	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:2208
EFF.GRTJB.77	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:2238
EFF.GRTJB.78	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:2285
EFF.GRTJB.79	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:2311
EFF.GRTJB.80	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:2347
EFF.GRTJB.81	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:2381
EFF.GRTJB.82	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:2405
EFF.GRTJB.83	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:2457
EFF.GRTJB.84	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:2505
EFF.GRTJB.85	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:2532
EFF.GRTJB.86	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:2548
EFF.GRTJB.87	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:2587
EFF.GRTJB.88	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:2618
EFF.GRTJB.89	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:2646
EFF.GRTJB.90	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:2674
EFF.GRTJB.91	eff-unit	GRTJB	scope record	record	F	OPEN	EFF-GRTJB.md:2699
EFF.GRTJB.92	eff-unit	GRTJB	TABLE	record	F	OPEN	EFF-GRTJB.md:2748
EFF.GRTJB.93	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:2786
EFF.GRTJB.94	eff-unit	GRTJB	hypothesis	math	F	OPEN	EFF-GRTJB.md:2830
EFF.GRTJB.95	eff-unit	GRTJB	fence	record	F	OPEN	EFF-GRTJB.md:2893
EFF.GRTJB.96	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:2919
EFF.GRTJB.97	eff-unit	GRTJB	TABLE	record	F	OPEN	EFF-GRTJB.md:2942
EFF.GRTJB.98	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:2994
EFF.GRTJB.99	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3034
EFF.GRTJB.100	eff-unit	GRTJB	scope record	record	F	OPEN	EFF-GRTJB.md:3056
EFF.GRTJB.101	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3094
EFF.GRTJB.102	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3131
EFF.GRTJB.103	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3155
EFF.GRTJB.104	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3225
EFF.GRTJB.105	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3270
EFF.GRTJB.106	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:3302
EFF.GRTJB.107	eff-unit	GRTJB	TABLE	record	F	OPEN	EFF-GRTJB.md:3327
EFF.GRTJB.108	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:3390
EFF.GRTJB.109	eff-unit	GRTJB	hypothesis	math	F	OPEN	EFF-GRTJB.md:3437
EFF.GRTJB.110	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3460
EFF.GRTJB.111	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3479
EFF.GRTJB.112	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:3505
EFF.GRTJB.113	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3541
EFF.GRTJB.114	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3594
EFF.GRTJB.115	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3663
EFF.GRTJB.116	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:3685
EFF.GRTJB.117	eff-unit	GRTJB	TABLE	record	F	OPEN	EFF-GRTJB.md:3707
EFF.GRTJB.118	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:3776
EFF.GRTJB.119	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:3811
EFF.GRTJB.120	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:3877
EFF.GRTJB.121	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:3916
EFF.GRTJB.122	eff-unit	GRTJB	scope record	record	F	OPEN	EFF-GRTJB.md:3982
EFF.GRTJB.123	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:4032
EFF.GRTJB.124	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:4083
EFF.GRTJB.125	eff-unit	GRTJB	definition	math	F	OPEN	EFF-GRTJB.md:4107
EFF.GRTJB.126	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:4152
EFF.GRTJB.127	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:4185
EFF.GRTJB.128	eff-unit	GRTJB	scope record	record	F	OPEN	EFF-GRTJB.md:4234
EFF.GRTJB.129	eff-unit	GRTJB	lemma	math	F	OPEN	EFF-GRTJB.md:4259
EFF.GRTJB.130	eff-unit	GRTJB	scope record	record	F	OPEN	EFF-GRTJB.md:4298
EFF.GRTJB.131	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:4323
EFF.GRTJB.132	eff-unit	GRTJB	TABLE	record	F	OPEN	EFF-GRTJB.md:4346
EFF.GRTJB.133	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:4404
EFF.GRTJB.134	eff-unit	GRTJB	fence	record	F	OPEN	EFF-GRTJB.md:4436
EFF.GRTJB.135	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:4461
EFF.GRTJB.136	eff-unit	GRTJB	fence	record	F	OPEN	EFF-GRTJB.md:4486
EFF.GRTJB.137	eff-unit	GRTJB	fence	record	F	OPEN	EFF-GRTJB.md:4625
EFF.GRTJB.138	eff-unit	GRTJB	fence	record	F	OPEN	EFF-GRTJB.md:4646
EFF.GRTJB.139	eff-unit	GRTJB	fence	record	F	OPEN	EFF-GRTJB.md:4670
EFF.GRTJB.140	eff-unit	GRTJB	fence	record	F	OPEN	EFF-GRTJB.md:4694
EFF.GRTJB.141	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:4727
EFF.GRTJB.142	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:4747
EFF.GRTJB.143	eff-unit	GRTJB	TABLE	record	F	OPEN	EFF-GRTJB.md:4780
EFF.GRTJB.144	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:4821
EFF.GRTJB.145	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:4856
EFF.GRTJB.146	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:4937
EFF.GRTJB.147	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:4973
EFF.GRTJB.148	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:5008
EFF.GRTJB.149	eff-unit	GRTJB	TABLE	record	F	OPEN	EFF-GRTJB.md:5034
EFF.GRTJB.150	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:5067
EFF.GRTJB.151	eff-unit	GRTJB	TABLE	record	F	OPEN	EFF-GRTJB.md:5085
EFF.GRTJB.152	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:5185
EFF.GRTJB.153	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:5204
EFF.GRTJB.154	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:5230
EFF.GRTJB.155	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:5256
EFF.GRTJB.156	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:5278
EFF.GRTJB.157	eff-unit	GRTJB	preregistration	record	F	OPEN	EFF-GRTJB.md:5321
EFF.GRTJB.158	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:5358
EFF.GRTJB.159	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:5400
EFF.GRTJB.160	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:5467
EFF.GRTJB.161	eff-unit	GRTJB	instrument-record	record	F	OPEN	EFF-GRTJB.md:5496
EFF.GRTJB.162	eff-unit	GRTJB	preregistration	record	F	OPEN	EFF-GRTJB.md:5544
